review	label
居然跑出了教室，去了别的地方5搂，真迷	1
笑死，不拖一点时间我们怎么串口供，露馅了怎么办	0
遮遮掩掩，态度傲慢，真是恶心。	1
现在这个社会早就不是强权当政了！学校及其有关部门为什么还要欲盖弥彰？	1
@央视新闻央妈这个时候为什么不报道？一条鲜活的生命？难道就是因为他只是一个普通百姓不足挂齿？	3
事出蹊跷必有妖	1
到底是为了隐藏什么，一个教书育人的地方竟然可以做到一手遮天！！！！求真相很难吗？孩子都没了都没及时通知家长	3
我不会相信用了一小时去确认身份，老师及领导发现学生坠落，会非常紧张，会立即喊各个班级的老师去查看班级里面的同学都在班级没有，而且无论是谁都要立即叫救护车吧	1
公开监控，解释为什么直接送殡仪馆	0
家长真的不知道有多心痛，一个好好的家庭，就这样毁了。希望尽快查清！给家长一个交代！	1
中国能不能指定一个法律法规，像学校这种监控丢失的，就直接认定是学校的责任吧	0
接着躲吧，事件会发酵的更大，毕竟是人命，躲不过去的！学校这是聪明还是傻，要办了错事，早晚都要接受惩罚，何必一直拖拖拉拉，遮遮掩掩，早说比晚说强~	1
哎连孩子最后一面也没见到爸爸妈妈的心得多痛年纪大了越来越看不得这种白发人送黑发人的事情了	1
49中的校长老师大概都是没有儿女的吧	1
别提阴谋论带风向。怎么着?谁提阴谋论谁站出来告诉我你自己孩子出现这种问题你坦荡接受学校单位不经你允许私自火化?人性角度我都不提了，自己想	1
学校和教育局到底想包庇谁，想隐瞒什么呢	1
查出真相！	0
这个家庭现在是生不如死，学校就是各种推的干净	1
一个小时确认身份？？？？？？？？你这个学校的办事效率很nice啊，那还有一个小时干什么去了？删监控找关系？	1
@羊崽饿了吗	0
这迷惑的新闻看完了还要去排练那首《不忘初心》	0
救事实	0
从事发到通知家长，事发当时监控也一直没公布出来，没去医院直接拉到殡仪馆，这么急吼吼的，学校到底是在遮掩什么？？	1
警方的回覆也蠻耐人尋味「細節還需進一步完善」的確是蠻需要完善的不然怎麼解釋這消失的兩小時呢	0
没有人性，太冷血了！除非是想隐瞒什么，否则不会这样躲躲闪闪的，太可怕了！	1
没有不透风的墙	1
这是黑社会？	3
学校在没有告知家长的情况下直接拉去火化了，这是什么操作？	1
上次成都党委书记毛洪涛自杀的事情就被一拖再拖都快被人遗忘了吧，这次又是49中，政府应该好好查查了吧	1
几楼跳下？高吗	0
学校不存在体罚，老师不骂学生是绝对不可能的，初中绝对有，这是每个学校的通病，还有就是有钱人家的??干的，想要压下来呗	1
不知道学校在救护车来之前将近两个点在干什么。	0
持续关注49中，沉默的真相!	1
阿姨微博里有一句她找过媒体但是媒体说水太深	1
刚看完了暴裂无声，电影就是讲述的现实生活	0
堂堂一个省会城市居然没得救护车，要从其他省分花两个小时调来救护车？？？？太搞笑	1
走法律程序是什么意思？学校就这么冷漠？	1
官大一级压死人，巡回检查组，人民的正义	3
突然感觉校门口那个“求真求实”有点讽刺啊	1
感觉跟教育有关的事件，政府都害怕造成不良影响然后拼命捂真相	1
不是老师就有背景的同学杀害的！妥妥的！	1
#成都学生坠亡事件有哪些疑点##成都坠亡学生家属不认同教育局通报#	0
阴谋论太多了	1
为什么要隐瞒，第一时间不该就医吗？	1
什么叫不要情绪化?为什么不给看监控?为什么不第一时间通知家长，又为什么警告其同学不要说话?无语	1
它们在隐瞒什么？它们在惧怕什么？遮掩不住的，赶紧公布吧。	1
一个十几岁的孩子都不放过	1
没有监控怎么知道是6:40坠楼这么精确？救护车没油了骑着自行车20分钟内也得到了吧。根本就是有隐情	1
时间线不符合常识逻辑，我不是侦探，作为一个普通人这么反常的时间线，必有蹊跷。求国家公安机关还受害者公道	1
其实和学校有没有关系另说，但是学校的处理方式很迷惑人啊，感觉思路正常点都能感觉有猫腻：1、出事120正常，为啥隔了一个多小时才到呢？2、出事不管有没有关系，不得第一时间通知亲属吗？3、监控有就是有，没有就缺失。你给人家亲人看一段，唯独出事的没有就过分了。	1
我给巡视组打电话了，他说今天反应的很多，会给领导反应的。尽自己微薄之力吧	0
坠楼到救护车到为什么需要这么长时间，忙着删监控录像呗	1
是不是这个学校还真的是有黑势力的？	1
当天为啥不给家长看监控？！如果真是自杀看了监控家长也不可能闹到这一步，就算闹学校也有理，还偏偏这一段没监控，如果真不关学校的事学校当天就会发监控给家长看，现在摆明了吧证据毁了而且不怕家长闹。因为他们知道没人管。	1
给家长看过监控了，包括跳楼之前自残的片段她都看了，但学生坠亡的地方在交接两栋楼的露天走廊，本来就没有安监控。	0
做为一个母亲看到他妈妈写的这些直接泪目好心疼好好的孩子好好的家庭	1
命案监控永远不完整，为什么电视总是这么演，因为现实永远那么真	0
到底是怎么回事？	1
真的太可疑了	1
我的直觉！这个问题真相会涉及到同性	0
太可怕了，关键的一段监控就没了？	1
6点40坠楼，晚上8点半救护车到~~~~这条信息如果是真的，基本就可以断定，孩子属非正常死亡。联系到成都大学党委书记毛洪涛，四川师范大学教授庹继光事件，成都的教育系统让人不寒而栗，谁还敢把孩子送去成都上学?	1
有知情的吗透露一点信息，是不是这事不在网上暴露出来，家长就永远讨不到公道，不知道真相了。	1
能不能加条新规，以后监控缺失等于犯法	0
后面教学楼上的字太讽刺	1
#成都坠亡学生家属不认同教育局通报#到底怎么回事？	1
时间是最大的疑点就算自杀就算第一时间未发现但为何家长知道这么晚	1
6.40坠楼，8.30救护车才来！！！就算当时没S等到8.30也早没气了！！！这是谋杀啊！！天理何在！？？	2
你说的对。还不及时止损，越烧越大。	0
顶?顶?	0
哎哟，校训可是求真求实至善至美，校领导看着不心虚吗？	1
好痛心，还他一个公道！	1
@Zula-yat	0
好像还不是跳的楼家长说是从楼梯上这要是说自杀谁能从楼梯里滚下去自杀	0
难道是看到了什么不该看到的东西被杀人灭口，不然为啥有没录像还直接毁尸灭迹，这别怪我心里阴暗哈，最近看柯南思绪有点飘，见谅	1
其实现在的科技和技术手段，监控删除还是可以查出来的，当然这个就复杂点了，也不是普通老百姓能左右的了。	3
走法律程序，说得好像谁要敲诈它一样。人家是想知道真相吧！	0
我真的想问问，学校到底有什么权利对孩子的家长说:“除了走法律途径，其余无可奉告?”	1
6点40到8点半之间在干嘛，不是发生就报120吗？9点才通知家长，这期间又是什么情况？一般监控都坏在关键时刻（你们信不，反正我不信），深挖就会有很多见不得光的东西！不过老百姓就无能为力了！	3
要求还原真相???	1
17岁信息里无不透露着这孩子的优秀和孝顺就这么没了就算是意外我一个事不关己的人都觉得痛心可惜更何况是现在这种不明不白的状况	1
“6点40坠楼，晚上8点半救护车到”。的信息源是哪来的?谁发布的?	0
照片上的“求真求实，至善至美”好讽刺	1
如果真是学生自己的问题拿出完整监控视频一切都清楚了我们也都心服口服越是在这欲盖弥彰越说明你们心虚你们扼杀的可是祖国的未来站出来做个人吧	1
时间：5：40、6：40、8：30、9：00地点：学校知行楼（教室办公楼），殡仪馆发声方：死者母亲回应顺序：学校，当地教育局，办案警察（正在深入调查，完善细节）	0
如果出现监控没覆盖缺失等借口，请把校长抓起来	1
这救护车来这么迟	1
好像中央的领导在四川大学视察，大家不妨试试，之前看见别人有发那个举报电话，但是被删了	0
@老网抑云bot：1）成都教育局长处分，2）49中校长处分下岗（因为监控没了），3）出事时间相关老师处分下岗（因为失职和现场处理严重过失），4）校方赔千万+通告道歉！5）全国学校幼儿园检查监控，6）监控保护入法，将遗失监控一律作顶格处罚，只有当处罚远远高于他们该负的责任时，这个机子才不会再出	1
@EKB行星	0
看来国家的法律还是没什么用啊，很多事情还不是某些人来操控，想怎样就怎样，结果都是他们说了算	3
监控定律，关键的时候必消失	0
两个小时才通知救护车，三个小时才通知家长？不应该以救人为先吗？这三个小时在干嘛？这是法治社会，请给社会和家长一个明确的交代！	1
疑点重重的还不让看完整的监控挺牛的这不明摆着有问题吗	1
求黑客大哥们出手?	0
我不明白的是既然监控缺失为何确定坠楼时间是6.40，如果确定6.40坠楼为何8.30救护车才到？对这个问题如此静若寒蝉难免大众疑窦丛生	1
把家属和网友都当傻子吗，给家属一个公道吧@中国共青团网@中国警方在线@紫光阁@四川公安@人民日报	1
啥6:40坠落，救护车晚上8点半才到？中间12个小时是没发现孩子，还是故意不送院治疗？?	1
如果是自杀，孩子肯定会留下自杀的证据。学校不公布监控是想干什么？	1
大概是疯了吧，9为什么还不公开监控视频？	1
成都49中就是电影《大人物》现实版情节完美再现还原但是现实中没有那个孙大圣警官有的只是包庇腐败的各级领导还原真相有这么难吗邪恶的人权势滔天正义的人无处发声当这种事出现以后我们的后盾力量应该是我们的国家呀	1
请给家长一个交代，请给公众一个真相。	0
一个小小的监控就把警方难住了，是不想查呢，还是不敢查呢？？？？	1
问就是监控都被吓得闭了眼！	1
监控缺失恰巧显示出此地无银三百两	1
对	0
希望所有恶人都有他们需要偿还的厄运在等着他们。也但愿所有善良的人都可以被眷顾和真爱。	0
尽快给母亲的一个真相吧哎	1
当他们求助媒体时，媒体却被学校提前搞定了，事件发生后学校竟然不是第一时间通知家长，却是第一时间搞定了媒体！水真的好深！	1
凭什么给人家的孩子身体火化。是睡前给你的权利。	1
给我气死有什么权利直接给火化有什么权利啊是不是有病啊阴谋阴谋	2
本来呢，也不会传成这样。就因为垃圾学校遮遮掩掩！学生出事没有第一时间通知家长，坠楼2小时后救护车直接拉去殡仪馆。死者母亲的微博明确说到，第二天进去看监控，但是偏偏事发期间的监控没有了？！！而且没有见到老师！！这很难让人不怀疑啊！！学校在隐瞒什么？欲盖弥彰啊！	2
校门口的“求真求实至善至美”现在看着格外刺眼	1
@老杨大秃头	0
找一个电脑高手，可以恢复删掉的检控	0
宁可信其有，不可信其无。	1
太可怜了在母亲节发生这样的事......如果真的不是自杀那这个才高二的孩子当时会有多害怕多震惊啊在人生有无限可能的时候结束了一生同时也毁掉了他父母的一生啊	1
我截屏了，希望别被删?	1
现在对于网友而言，有一个线索点可以突破，那就是：尸体被送到殡仪馆了，那么这位母亲到现在为止到底有没有见到自己孩子的尸体呢	1
门口的求真求实就很讽刺	1
好讽刺阿，求真求实，至善至美，母亲节啊，好好的孩子就这么没了	1
哪个媒体这么胆小怕事，公布一下，看来平时都是一些走狗般的存在，真需要他们了一个个装聋作哑无能为力	1
单就救护车过了近两个小时才到，本身就存在很多疑点	1
没有经过家属同意直接去殡仪馆到手就是一盒骨灰太心痛了	1
校园暴力？	1
我就想知道为啥6点40跳楼8点多才叫救护车9点才通知家长？是等人都死透了再通知吗？不管涉不涉及什么隐私我觉得跳楼了第一时间通知家长这个不违背合法途径吧？！	1
公知带路党们又高潮了	0
监控删除的够快，这样以后就再也没有人会知道当时发生了什么，对吗？学校的操作真是恐怖！！！	1
魔鬼学校	1
学校态度挺恶心的	1
没有说谎的能力就不要费尽心思来隐瞒一个不必要哦谎言	1
退一万步来讲，为什么不第一时间通知家长？？？？！	1
关注就是力量!关注就是帮助!	0
凭什么出了人命还能这么嚣张	2
公布视频，还原现场就行了。公道自在人心。不公布视频，之间嘴巴讲讲，确实无法让人信服。	1
这个事件和#江苏金峰水泥集团有限公司命案#有诸多相似之处	0
火化……没有家属签字能火化吗？	1
这学校里面到底是谁上面有个怎么样的人物，这一系列操作，真是有点东西	0
#成都49中回应学生从楼道坠亡#请还原一个真相	0
校门口八个字太讽刺了	1
如果不经家属同意，直接火化，这犯法吗？	1
打农药的时间里都发生了什么	0
孩子养这么大，说没就没谁受得了	1
最后一面都不让看吗？死的不是你儿子你就这么搞？	1
这学校都什么老师好可怕	1
后面的求真求实至善至美真是莫大的讽刺啊	1
可怜的母亲	1
像江歌的妈妈一样坚强	0
猜想一：孩子去教师办公室因为升学名额和老师沟通，无果一气之下从办公室出来直接跳了下去猜想二：教师打骂体罚孩子，致使孩子意外坠亡学校和老师为掩盖事情真相欲盖弥彰猜想三：校园霸凌教师的孩子欺压当事人一人或几人一同把当事人推下楼事实的真相就是监控学校抓的这么死就是不想让事实浮出水面	0
看了超级心痛	1
#请成都49中请公布监控#愿中国青年都摆脱冷气，能做事的做事，能发声的发声，有一分热，发一分光，就令萤火一般，也可以在黑暗里发一点光，不必等候炬火，此后如竟没有炬火：我便是唯一的光。——鲁迅?	1
这个可是学校啊！！！学校是干什么的地方?这样的学校是要教育出什么样的学生?直面解答家属和网友的疑问真的那么难吗？	1
6.40坠楼，8.30救护车才到，这真的是立马打120了么？？	1
希望有更多知情人士出来发声，事情疑点太多我们都不会认同学校的说法的！	1
也请关注一下重庆15岁女孩坠楼的妈妈这个微博！！！！！！！	0
学校这个操作确实让人费解	1
为什么不报警啊，母亲想看孩子，学校不让看，那就应该可以报警啊	0
没见着遗体？是死于坠楼吗？不让公安局或者医院法医部门鉴定一下？	0
麻烦给死者母亲打个码	0
6点40？64?64后没有真相	0
@Li浅酒窝：在这之前很想在这座城市有自己的家带着家人孩子定居下来，这之后一想到这样的学校也许在这个城市真的是很普遍的情况，想到自己的孩子，突然后怕了！不愿意来了，也许有人笑我胆小如鼠……但在孩子这里我就是这样胆小谨慎！	1
孩子的尸体学校有什么权利决定，感觉有阴谋…	1
不能不了了之，要求真相！	0
不能不了了之。坚决要求真相！	0
居然直接拉去殡仪馆？他们想隐瞒什么？？	1
会不会是校园霸凌，霸凌的孩子是官二代或者富二代	1
见都没见着尸体直接火化了？	1
这不死也得死，拖了这么久	1
坐等真相	0
直接拉殡仪馆火化这波操作令人费解	1
为什么在未通知直系亲属和法定监护人的情况下私下火化？！//@LL_李小枫:六点四十坠楼，八点半救护车才到，怎么？从外省调了一个新车？还是骑的三轮去的	1
扫黑除恶真是疯刺，人命就这样被这些人当成了玩笑。。。希望真相早点到来！！！！！！	1
知道了，这差不多两个小时，这时间是从国外调来救护车吧，趁着这个时间把所有事都善后了，钱到位了，权到位了，视频删了，人拉殡仪馆了，家长拦住了，教育局连夜写了通报（设置了自己能看，早上编辑好了发出）就差直接把人火化了吧，这么明显的替有些人打掩护，你们把网民当傻子就以为网民真是傻子了？	1
@Lcgahen	0
一出事监控就完蛋，安装监控意义何在呢！费那么多钱安装监控，结果什么都没用	1
学校这么含糊其辞，我们小小网民也只能猜：是怕活着赔的钱多，干脆给拖死！还是毁尸灭迹，一了百了，把能掩盖的都掩盖了？！哎?一条鲜活的生命，连争取存活的机会都被无情剥夺了！！！！	2
我不禁想到天网的究极进化形态：实名社会关系全网联动需要时一个简单的指令封锁所有信息渠道岁月静好、民族复兴	1
背后学校几个大字怎么好意思还挂着	1
这不是什么都没有回应吗？关键信息都没有说	1
@00恙00呐	0
期盼官方尽快调查并给出说明	0
#成都四十九中回应学生在校高坠离世#好一个避重就轻	1
6:40到8:00这时间跨度有点大呀	0
我的天啊这还有人权吗？靠	2
好怕又是官官相护，最后不了了之，那么公平公正律法有啥用	3
早日给家长一个交代！！	0
有什么好隐瞒的，死人是刑事案件，该怎么样就要怎么样	1
当时坠楼为什么九点才通知家人	0
全班被告诫谁说出去找谁高考也考不了。	0
#成都49中#请给死者家属一个交代，给死者一个体面，给千千万万的学生家长一个心安！	1
我们普通人果然还是不要生小孩了	1
涉嫌掩盖事实！！！！！中国各级政府站出来说几句？！	1
真相到底是什么？	0
//@等等我马上瘦了:如果没看错的话，他说的是学校直接给拉到殡仪馆了？？什么操作，这事是他们该干的吗//@南城旧少年寄奴:这里面有点东西，学校到底想隐瞒啥子……？	1
都什么社会了，这学校得一套操作，是想干嘛，相关负责人，警方负责人，不得给学生家长一个真相么！警察不得帮助家长找到真相么！你们拦着什么啊！看着真来气！老百姓一遇到事情，永远的是那么的无助！	2
太黑暗了，就这样害新一线城市	1
希望早日水落石出	0
为什么家长不能见孩子？家长还没见呢，你送殡仪馆？	1
现在微博成了申冤之地，也是好笑	1
上去，查出真相	0
这么说这个学校有点东西…那最后查出来所谓的“真相”就真的是真相吗？还能相信什么呢？	3
是7点左右的时候救护车进学校的	0
我们要严格整顿监控公司，质量太差了，每次一出事就没用了	0
看着大门里面“求真求实，至善至美”这几个字真觉得讽刺	1
难道这条评论是核心关键信息？？#成都49中##成都四十九中回应学生在校高坠离世#//@knighz:万丽霞化学老师教导主任	0
这学校黑社会啊，直接焚尸	3
删视频还直接火化尸体	1
求真求善至善至美多么讽刺这是学校吗？	1
求真求实至善至美这八个字真讽刺	1
每次吃事情要么就是监控突然就坏了，要么就是没拍到鬼信哦	1
求真相！！！！	0
@Mstay_Young好惨...	1
震惊至极！又一起故宫大G事件吗？	1
希望这个弟弟地下有知，不要放过那些伤害他的人	1
#成都49中回应学生从楼道坠亡#这孩子也太可怜了！这位母亲居然在母亲节失去了唯一的孩子！学校的处理绝对隐瞒了很多问题，希望有关部门可以介入调查，给这个可怜的家庭真相?	1
学校的做法态度太可恨了@人民日报	1
#成都四十九中回应学生在校高坠离世##成都49中#所谓的做好善后就是拒家属于校门之外吗？	1
朱令案涉及到**代证据早就被合法湮灭了中国法律也就管管没权没势的老百姓如果两个都是平民百姓法律是公正的如果一方是权贵一方是平民呵呵假设一下这学生坠楼或许就是哪个权贵人家的小崽子把他推下去的看学校这种做法他杀的可能性非常大//@你要那么多权限做啥子:朱令案不也没有结果吗……	3
好可怕呀什么时候学校也成了一个恶魔之地	1
这是什么学校啊	0
警方在查啊公安局和学校都说要给一个结果怎么就开闹了	0
警方调查取证也需要时间家属需要安慰静待结果	0
@最高人民检察院评论	0
如果世上有鬼魂，愿所有的恶鬼都去缠那些坏人吧！	1
人在做天在看	1
光天化日，直接拉走？没有王法了吗？	3
没有结果就盯着校长，他总有落单的时候。	0
而且救护车到了没去医院，直接拉殡仪馆。请一定要在火化前做尸检啊，这个世界真的太可怕了	3
增加关注度，希望有关部门给个回复。	0
这所学校，全部教师选择了当哑巴。这些教师以后千万别去教育孩子做人的道理。因为一所学校，没有一个教师真的尊重生命的。全部都是公务员而已。生怕丢了他们的铁饭碗	1
#成都49中回应学生从楼道坠亡#老百姓的无力感苍白可笑，数不清的相关部门正逐渐拉低国家公信力！等一个真相！等党的严于治下！等党的公正廉明！等泱泱中华的朗朗乾坤！	3
公正法治的社会需要还真相给大家	0
学校？？太可怕了，这还是学校吗？学校围墙形同虚设已经和外界社会融为一体，黑暗的社会还有未来吗？	3
@CrushonY_太黑了……	3
那些欺负他的人都是刽子手，一个真实的校园暴力！	1
背后的势力真的太可怕了	3
……	1
这做法跟光天化日明抢没区别，还不能制裁它，法治社会法制吗，这个处理不好就让人彻底灰心了	3
明眼人都能看出来敷衍极致	1
#成都49中#救护车是跨省来的吗？？？望彻查！！！！	2
还有知行楼是老师办公室!!!	0
对此事件无语了	1
说白了也就是势力问题，欺负没有背景的普通公民	3
还有没被光照到的地方，	0
这一个小时到底发生了什么？	0
@I-L-FDSNT	0
学校那个门口求真求实至善至美的校训好讽刺啊！	1
做法医鉴定啊！看看伤情能推断一二	0
黑社会都不敢这么嚣张。	1
6:40坠楼的同时为啥不告诉父母？非要等九点？不说学校想掩盖什么，母亲连孩子最后一面都没见到，	1
到底在极力隐瞒什么一定要查出真相唉一定啊	1
希望这条热搜明天还在	0
出事的同时不是应该，同时告知父母？非得等人没了，最后通知父母？怕孩子有口气在把真相说出来？	1
黑暗啊	3
学校的做法太不人道了！这让家长太被动了，情何以堪呐！	1
看得难受死了为什么要这样啊啊	1
校门口求真求实至善至美那八个字真讽刺	1
可惜了	1
我才看明白…直接火化了？？？家长面都没见到么？	1
直接火化了？这火化流程这么简单吗？可以不经过亲属同意啥的直接拉去就火化了？	1
@共青团中央@成都教育发布@人民日报@央视新闻這種重大事件反而沒聲音了？一天天的就知道歲月靜好	1
太冤了	1
所以书本上讲的所谓正确的流程在现实的黑暗中完全就是狗屁	2
我们那时候学校没监控也没有这些黑暗的事情。	0
据说官二代校园暴力	1
建议你找侦探堵一下校长的孩子，别说我坏	1
看过一部电影《大人物》都知道，杀人后，监控关掉，把人从楼梯上丢下去，然后报警	0
#成都49中#看rs降那么快忍不住转一下，知行楼不是教学楼，是教师办公楼，求公道求真相！普通百姓别觉得这种事和自己无关，坏事轮不到你时就是盛世太平，轮到你时就是走投无路断港绝潢。不要温和地走入那个良夜，——不要温和地接受灭亡	3
真相不能被藏进一盒骨灰里@共青团中央@紫光阁@中国政府网@国务院公报@光明日报@国台办发布@国务院公报@健康中国@科技日报@联合国@强国论坛@全国人大@人民日报@人民网@世界卫生组织@央视频@央视新闻@中国新闻社@中国政府网@中国青年报@中国之声@胡锡进@环球网监控	0
#成都49中#热度不许掉!大家多关注关注，不能让孩子死的不明不白的	1
人名公众非常想要知道真相！学校这种行为太恶心了！#人民日报#	2
哪位电脑高手帮忙恢复一下监控数据啊？	0
监控永远都不会公布，这么多蹊跷事件，还从没见过有公布真实监控的。垃圾	1
这学校想干嘛。	0
你幸福吗	0
在你的学校出的事，你表示痛心就完了！真道德沦丧！！	2
成都整个教育体系有问题，书记自杀，这又来一出，该大整顿	1
求真求实真的太嘲讽了@共青团中央	1
天天说自己有求真精神的媒体朋友他妈的影子都不见一个事情过去一天有多了学校就发这东西？？	2
顶上去！	0
1、坠楼的真正原因是什么，人为还是意外2、为什么没有第一时间通知家长3、为什么救护车会那么晚到4、为什么直接拉到殡仪馆5、为什么监控画面会不全6、为什么最初求助媒体被拒	0
@众人皆醉我独z	0
这个妈妈该多么难过	1
参与删除监控的人统一按谋杀罪名处理	1
公办学校背后是政府，政府有国家别被压下去	0
看了就睡不着觉了心里不是滋味请务必给个交代!!!!!!	1
校训可真好笑，建议拆了。	1
不对吧火化要直系亲属签字啊学校怎么办到的谁在一手遮天呢	1
看哭了，当妈妈的受不了	1
校长儿子推下去的吗为什么这么搪塞	1
到的是哪个医院的120？医院为何过了这么久才出医？医院必须回应！	1
#成都49中#需要真相！必须严查！！我天天电视剧上看到的情节都没现实可怕啊！这学校搞什么名堂啊！这一个高二的小孩啊！明年就能高考上大学开启自己新的人生了啊！到底背后做了什么要一直掩盖真相啊！不要听谎言借口！真相！！真相！！！	2
@李派大星星:@共青团中央@紫光阁@中国政府网@国务院公报@光明日报@国台办发布@国务院公报@健康中国@科技日报@联合国@强国论坛@全国人大@人民日报@人民网@世界卫生组织@央视频@央视新闻@中国新闻社@中国政府网@中国青年报@中国之声@胡锡进@环球网	0
一部大剧！唐人街探案4有素材了	0
过于阴间。为什么不立刻通知家长？为什么救护车到那么迟？为什么监控缺失？出这么大事，任何学校都应该第一时间联系家长，别管什么对错，至少给予安慰，稳定情绪，共同查清真相，共同解决问题。同类事件真的是看烦了，出事了怕有什么用。不思解决，算什么教育之地，有什么未来。太气愤了。	2
好黑	3
@成都高新公安分局@平安成都	0
真相到底是什么？媒体不敢报道，幕后黑手究竟是谁？一条鲜活的生命就没了……	1
wc，火化遗体不是要家属签字么，学校是怎么做到的？	2
求真相.	0
@肥兔拌饭我的天哪直接拉殡仪馆我也是……这学校太可怕了	1
事发到救护车来隔了两个小时这中间有没有猫腻就不说了，监控故意隐藏起来了才给人家家长去看你看你?呢，这学校管理层是tm鬼生的吧	2
这学校还写着求真求实至善至美，醉了	1
对现在的教育体系太失望了……	1
我想到一个办法：让这帮孩子先去高考，等高考完了，大学通知书拿了，再联合出来作证。就是时间上可能会晚一点，怕事件热度不够。当然也不知道同学们愿不愿意当勇敢的人	0
每次发生这种事情的时候，处理方式都那么令人疑惑	1
或许有人玩过恒水中学连环虐杀这个游戏吗。。。这个新闻和那个游戏也太像了，细思极恐	1
@Moodyest	0
作为一个教书育人的学校，竟然做出这种事情，令人发指，那是一条人命啊，这种事情发生，还要隐瞒，如果国家不严惩的话，真的说不过去了，请惩治所有坏人，还这个孩子和他的家人一个公道，不要让腐败继续发酵。	2
#成都49中##成都四十九中回应学生在校高坠离世#不管最后官方回应是什么，经过这事，谁还敢去读这个学校	1
任何孩子的父母都不会轻易放弃探索真相。如果没有正常途经，难道社会和学校领导不怕激化矛盾，不担心孩子父母做出过激举动吗？？到那时受害的可能是无辜的人	1
故意杀人	1
从坠楼到救治之间这段时间学校在干嘛！！！	1
愿上苍有好生之德，保佑这位母亲早日得到真相。	0
好一个求真求实至善至美	0
直接火化？？？合法？？？	1
这个学校的某位老师让我没了大学梦	1
其实如果是打闹/十足/自杀下去的话…一般七点钟才上晚修，那时候大家进教室天黑没人察觉也有可能，然后老师发现人不见了找一个多小时才找到，再打120也有可能…不过不配合家长就真的很冷血了	1
当时得有多可怕阿，监控器都吓得闭上了眼睛。?	1
凶手是学生的话那就是学生后台硬，非富则贵，凶手是学校工作人员的话，那就是丑闻，怎么都要掩盖，可怜了我们这些无权无势奉公守法的底层人民	3
救护车七点十分左右就到了！	0
请把真相告诉大家	0
真相	0
学校远比你想象的黑暗	3
讲个笑话，中国反腐	3
不让家属进去不说关键直接把人抬殡仪馆去了谁给他们的权利？胆子简直太大了	2
求真求实，至善至美，学校上屹立的几个大字……多讽刺啊	1
求真求实，至善至美？？？！！！	1
为什么救护车那么晚才到？？？	1
上百度贴吧找下吧	0
不要情绪化？？？这是一条人命啊？！这是一个连自己儿子遗体都没能看见的母亲！这还是在母亲节球球了给妈妈一个真相！	2
心好痛，活生生的生命啊！	1
家长就连尸体都没看到……火化完了再通知家长这是人干的事吗……	1
直接拉到殡仪馆？？？？这还是人干的事嘛！！！	2
成都49中，良心呢@成都49中	1
好像还直接把尸体火化了就离谱	1
这样的新闻让人感到心痛。有时我也怀疑这个操蛋的世界，我为什么要带一个新生命来这世界遭罪。但有他的每一天我内心都感觉到非常幸福。累并快乐着。一想到他以后要长大面对这个乱糟糟的世界，就觉得很难过。不知道自己能呵护他多久，什么时候他才能够独立坚强快乐地生活。	3
妙啊，直接拉去火化了，这是怕怨气太大诈尸吗？我在医院干了一年多了，还第一次看到有这操作的。	1
字越少事越大	0
每日一问	0
学校到底在隐瞒什么？？学校有将学生送去殡仪馆火化的权利吗	1
现在的学校都是以赚钱为目的，我读了三年高中从来都感觉不到学校领导关心过学生	1
@人民日报出来主持公道吧太黑暗了	3
@人民日报@人民网	0
后面的求真求实真是讽刺	1
必须给家长一个如实的交代！那些同班的同学，知道来龙去脉的人，你们隐藏这样的秘密会造报应的	1
@我想被带着逃走想到了今天的电影	0
决不可忍	1
真的挺悲哀的，法制说了这么多年，好多事还是得靠在网络上发酵起来了才会被重视	1
好可怕这种学校	1
求真求实好讽刺	1
魔幻现实	1
求真求实多么的讽刺	1
领导等着集体下课吧	1
不敢想象这个妈妈心里有多难受。我很困惑的是，火化这种事应该是需要监护人或者亲属的吧，为什么家长都不知道的情况下火化了？即使我不知道到底发生了什么，我也觉得这个学校的做法太恶心了，太黑暗了	3
第一点，“6点40坠楼，8点半救护车才到“，除非是该学生一开始坠楼了校方一开始没发现，等8点左右发现了马上打120的话，这个时间才能解释得通！第二，既然“事发时间段没有监控”，那请问校方你是怎么精确认定孩子是6点40坠楼的呢？这说辞明显前后矛盾！可见绝对是有监控证据，但是事后监控被销毁了！	1
压抑……	1
这些所谓的学校领导们，真的就不怕午夜梦回？？？	1
孩子坠楼之后，校长就紧急开会让同学们闭嘴，在去删除监控，一切妥当之后才叫的救护车，这救护车是不是推着去的	0
心痛	1
#成都四十九中回应学生在校高坠离世##成都49中#@人民日报@新华网@新华社案件疑点多，学校方面有些不可推卸的责任。	1
学校的标语求真求实至善至美真tm讽刺	2
@有机会一起看海_	0
@须臾________太痛心了	1
越来越失望了……	1
看着那栋教学楼上面的那几个大字，真的是讽刺	1
为了所谓的大运会，最美第四城，全球号召力之类的屁话，当权者毫无人性是永恒的真理。	1
第二张图片太讽刺了，至善至美	1
求真求实至善至美讽刺至极！	1
越是隐瞒越是有问题	1
学校为什么隐瞒？如果孩子意外坠楼为啥不通知家长，为啥直接拉倒殡仪馆？这到底有什么不能为外人道的东西？作为父母难道就连自己孩子怎么去世的都没资格知道吗！越想越觉得不正常！肯定有内幕！会持续关注，希望还孩子一个真相！	2
好可怕?呀	1
请给这位母亲一个公道	0
别到时候发生在你们小孩身上真够有你们受得了	1
